did,oid,eid,sid,ent,countveh,countveh_D,flow,flow_D,speed,speed_D,occupancy,occupancy_D,density,density_D,headway,headway_D
692,429,,0,1,2.0,-1.0,360.0,-1.0,0.9884820011575925,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,5.2811297596950615,-1.0
692,430,,0,1,2.0,-1.0,360.0,-1.0,0.9887796684108707,-1.0,99.9999999999998,-1.0,117.80463662069424,-1.0,8.765693110821545,-1.0
692,431,,0,1,2.0,-1.0,360.0,-1.0,0.9895854236460764,-1.0,99.9999999999998,-1.0,117.40471855571442,-1.0,2.7070818339426332,-1.0
692,432,,0,1,5.0,-1.0,900.0,-1.0,7.469074045095477,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,2.4126135927103878,-1.0
692,429,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,430,,1,1,1.0,-1.0,180.0,-1.0,0.9999999999977263,-1.0,54.185181725229484,-1.0,63.91826928428511,-1.0,-1.0,-1.0
692,431,,1,1,1.0,-1.0,180.0,-1.0,0.999102382482306,-1.0,33.23866697627264,-1.0,38.943543909847634,-1.0,-1.0,-1.0
692,432,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,10.001815164163306,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,2,1,2.0,-1.0,360.0,-1.0,0.9884820011575925,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,5.2811297596950615,-1.0
692,430,,2,1,1.0,-1.0,180.0,-1.0,0.9775593368240152,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,-1.0,-1.0
692,431,,2,1,1.0,-1.0,180.0,-1.0,0.9800684648098468,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,-1.0,-1.0
692,432,,2,1,5.0,-1.0,900.0,-1.0,7.469074045095477,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,2.4126135927103878,-1.0
692,429,,0,2,2.0,-1.0,360.0,-1.0,0.9884820011581041,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,4.857173369945563,-1.0
692,430,,0,2,2.0,-1.0,360.0,-1.0,0.9893880565355175,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,9.254740531279847,-1.0
692,431,,0,2,2.0,-1.0,360.0,-1.0,0.9895643057111556,-1.0,99.9999999999998,-1.0,115.18362643196657,-1.0,3.5097065789172692,-1.0
692,432,,0,2,2.0,-1.0,360.0,-1.0,0.9895643760200983,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,3.6768737060840664,-1.0
692,429,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,430,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,98.405506660913,-1.0,0.0,-1.0,-1.0,-1.0
692,431,,1,2,1.0,-1.0,180.0,-1.0,0.9990601466124645,-1.0,99.9999999999998,-1.0,112.82124265133557,-1.0,-1.0,-1.0
692,432,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,2,2,2.0,-1.0,360.0,-1.0,0.9884820011581041,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,4.857173369945563,-1.0
692,430,,2,2,2.0,-1.0,360.0,-1.0,0.9893880565355175,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,9.254740531279847,-1.0
692,431,,2,2,1.0,-1.0,180.0,-1.0,0.9800684648098468,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,-1.0,-1.0
692,432,,2,2,2.0,-1.0,360.0,-1.0,0.9895643760200983,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,3.6768737060840664,-1.0
