did,oid,eid,sid,ent,countveh,countveh_D,flow,flow_D,speed,speed_D,occupancy,occupancy_D,density,density_D,headway,headway_D
692,429,,0,1,27.0,-1.0,4860.0,-1.0,87.05127811485788,-1.0,47.557238163345374,-1.0,55.932637535623606,-1.0,0.7556657772268077,-1.0
692,430,,0,1,2.0,-1.0,360.0,-1.0,0.9673542089360581,-1.0,99.9999999999998,-1.0,115.10073105438163,-1.0,2.142951098701524,-1.0
692,431,,0,1,2.0,-1.0,360.0,-1.0,0.9645059321201188,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,5.950465427225649,-1.0
692,432,,0,1,4.0,-1.0,720.0,-1.0,3.824827225759236,-1.0,99.9999999999998,-1.0,116.89517883523521,-1.0,1.5706657979887695,-1.0
692,429,,1,1,1.0,-1.0,180.0,-1.0,73.73457782968875,-1.0,2.0958413076310287,-1.0,2.4455623915821088,-1.0,-1.0,-1.0
692,430,,1,1,2.0,-1.0,360.0,-1.0,0.9673542089360581,-1.0,99.9999999999998,-1.0,115.10073105438163,-1.0,2.142951098701524,-1.0
692,431,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,42.4011533880154,-1.0,0.0,-1.0,-1.0,-1.0
692,432,,1,1,1.0,-1.0,180.0,-1.0,1.9129648430098314,-1.0,69.3684259117879,-1.0,79.5628910129051,-1.0,-1.0,-1.0
692,429,,2,1,26.0,-1.0,4680.0,-1.0,87.56345889505667,-1.0,45.461396855714355,-1.0,53.48399630084042,-1.0,0.78589240831588,-1.0
692,430,,2,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,431,,2,1,2.0,-1.0,360.0,-1.0,0.9645059321201188,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,5.950465427225649,-1.0
692,432,,2,1,3.0,-1.0,540.0,-1.0,4.462114686675704,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,1.4100792609174146,-1.0
692,429,,0,2,25.0,-1.0,4500.0,-1.0,47.38922067203128,-1.0,89.42511365057791,-1.0,105.20601605950343,-1.0,0.7173343190835185,-1.0
692,430,,0,2,2.0,-1.0,360.0,-1.0,0.9670235731380217,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,3.9394386028365407,-1.0
692,431,,0,2,2.0,-1.0,360.0,-1.0,0.9688688833057313,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,7.068468606616313,-1.0
692,432,,0,2,3.0,-1.0,540.0,-1.0,0.9790517980145523,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,9.155849097004083,-1.0
692,429,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,430,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,95.2909741291572,-1.0,0.0,-1.0,-1.0,-1.0
692,431,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,432,,1,2,0.0,-1.0,0.0,-1.0,-1.0,-1.0,95.28749289034157,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,2,2,25.0,-1.0,4500.0,-1.0,47.38922067203128,-1.0,89.42511365057791,-1.0,105.20601605950343,-1.0,0.7173343190835185,-1.0
692,430,,2,2,2.0,-1.0,360.0,-1.0,0.9670235731380217,-1.0,87.92027528233058,-1.0,103.43561797921245,-1.0,3.9394386028365407,-1.0
692,431,,2,2,2.0,-1.0,360.0,-1.0,0.9688688833057313,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,7.068468606616313,-1.0
692,432,,2,2,3.0,-1.0,540.0,-1.0,0.9790517980145523,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,9.155849097004083,-1.0
692,429,,0,3,3.0,-1.0,540.0,-1.0,0.9668196180539895,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,9.470562766935181,-1.0
692,430,,0,3,2.0,-1.0,360.0,-1.0,0.9570057220123545,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,3.700438536790707,-1.0
692,431,,0,3,2.0,-1.0,360.0,-1.0,0.9689424546054397,-1.0,99.9999999999998,-1.0,116.76016502703177,-1.0,9.693815100916375,-1.0
692,432,,0,3,2.0,-1.0,360.0,-1.0,0.9689425665537783,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,11.32558948160078,-1.0
692,429,,1,3,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,430,,1,3,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,431,,1,3,1.0,-1.0,180.0,-1.0,0.9386148373178003,-1.0,23.735272430481576,-1.0,27.505986703170475,-1.0,-1.0,-1.0
692,432,,1,3,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
692,429,,2,3,3.0,-1.0,540.0,-1.0,0.9668196180539895,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,9.470562766935181,-1.0
692,430,,2,3,2.0,-1.0,360.0,-1.0,0.9570057220123545,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,3.700438536790707,-1.0
692,431,,2,3,1.0,-1.0,180.0,-1.0,0.9992700718930791,-1.0,99.9999999999998,-1.0,117.64705882352918,-1.0,-1.0,-1.0
